Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
0,0,0,3cd,e3d70a,fff1808400
1,1,0,3ce,e8f5c3,fff2b1e800
2,2,0,3cf,ec5f93,fff3664300
3,3,0,3d0,e3d70a,fff377f400
4,4,0,3d1,eb851f,fff2eda300
5,5,0,3d2,f5c28f,fff1f28b00
6,6,0,3d3,fd70a4,fff0d23c00
7,7,0,3d4,fae148,ffefd82d00
8,8,0,3d5,f5c28f,ffef431600
9,9,0,3d6,e81b4f,ffef2df200
10,10,0,3d7,e58bf3,ffef916200
11,11,0,3d8,df92c6,fff039cc00
12,12,0,3d9,e3d70a,fff0e43800
13,13,0,3da,e2fc96,fff1455000
14,14,0,3db,eeeeef,fff1322700
15,15,0,3dc,efc963,fff09bda00
16,16,0,3dd,efc963,ffef9b7400
17,17,0,3de,f40da7,ffee604500
18,18,0,3df,f77778,ffed2ad000
19,19,0,3e0,f77778,ffec3fa100
20,20,0,3e1,f4e81b,ffebdc0a00
21,21,0,3e2,f0a3d7,ffec2ded00
22,22,0,3e3,07ae14,ffed635800
23,23,0,3e4,1c28f6,ffefa4ca00
24,24,0,3e5,2eeeef,fff324b900
25,25,0,3e6,428f5c,fff8160500
26,26,0,3e7,5a740d,fffeb43c00
27,27,0,3e8,6fc962,000747db00
28,28,0,3e9,7c962f,00120c4400
29,29,0,3ea,74e81a,001f05a900
30,30,0,3eb,717e4a,002de6f400
31,31,0,3ec,6d3a06,003dfa1d00
32,32,0,3ed,622221,004e233e00
33,33,0,3ee,50369c,005bbf8900
34,34,0,3ef,4b17e4,004f160b00
35,35,0,3f0,3d70a3,0043ee0400
36,36,0,3f1,28f5c2,003f7b8f00
37,37,0,3f2,0e81b5,0041408800
38,38,0,3f3,f851ec,0046a1a900
39,39,0,3f4,df92c6,004bd55d00
40,40,0,3f5,d2c5fa,004d0e7f00
41,41,0,3f6,d11111,0047808f00
42,42,0,3f7,d70a3e,003a16fd00
43,43,0,3f8,e147ae,0025ab2f00
44,44,0,3f9,efc963,000cc70500
45,45,0,3fa,f5c28f,fff2ffed00
46,46,0,3fb,f5c28f,ffdc234f00
47,47,0,3fc,fe4b18,ffcb6a8600
48,48,0,3fd,fbbbbc,ffc2d70200
49,49,0,3fe,f0a3d7,ffc2e09600
50,50,0,3ff,ee147b,ffca760100
51,51,0,400,eb851f,ffd74cea00
52,52,0,401,eb851f,ffe6695500
53,53,0,402,f0a3d7,fff4b52800
54,54,0,403,fae148,ffff9e9700
55,55,0,404,fc9630,0005894000
56,56,0,405,00da74,000611d400
57,57,0,406,f77778,0001fb7200
58,58,0,407,efc963,fffaf3ca00
59,59,0,408,efc963,fff31be200
60,60,0,409,e81b4f,ffec837c00
61,61,0,40a,ec5f93,ffe8b9ff00
62,62,0,40b,eeeeef,ffe874ab00
63,63,0,40c,f258bf,ffeb7f8200
64,64,0,40d,ff258c,fff0dbbe00
65,65,0,40e,028f5c,fff70d3800
66,66,0,40f,0369d0,fffc893a00
67,67,0,410,fae148,0000105700
68,68,0,411,f92c60,0001052d00
69,69,0,412,f4e81b,ffff7fb700
70,70,0,413,e9d037,fffc363900
71,71,0,414,e9d037,fff83d2100
72,72,0,415,f0a3d7,fff4b44900
73,73,0,416,f258bf,fff277dd00
74,74,0,417,ff258c,fff1f12800
75,75,0,418,06d3a0,fff3062d00
76,76,0,419,044444,fff5397a00
77,77,0,41a,028f5c,fff7d97300
78,78,0,41b,fbbbbc,fffa388900
79,79,0,41c,f17e4b,fffbdc4900
80,80,0,41d,f258bf,fffc966100
81,81,0,41e,f258bf,fffc807800
82,82,0,41f,f5c28f,fffbebcd00
83,83,0,420,fa06d4,fffb379f00
84,84,0,421,0369d0,fffab81600
85,85,0,422,088888,fffa9be400
86,86,0,423,06d3a0,fffae6ef00
87,87,0,424,0369d0,fffb7aae00
88,88,0,425,fe4b18,fffc2aaf00
89,89,0,426,f4e81b,fffcce1600
90,90,0,427,f5c28f,fffd516600
91,91,0,428,f5c28f,fffdb41600
92,92,0,429,f17e4b,fffe00da00
93,93,0,42a,f851ec,fffe3fe700
94,94,0,42b,044444,fffe6eee00
95,95,0,42c,0a3d71,fffe826100
96,96,0,42d,06d3a0,fffe665600
97,97,0,42e,000000,fffe0b0500
98,98,0,42f,ff258c,fffd765e00
99,99,0,430,fbbbbc,fffcc6f400
100,100,0,431,f77778,fffc303d00
101,101,0,432,f92c60,fffbecd600
102,102,0,433,fbbbbc,fffc2ca600
103,103,0,434,088888,fffd0b4e00
104,104,0,435,0ccccd,fffe7b1300
105,105,0,436,0f5c29,00004ce000
106,106,0,437,10369d,0002364200
107,107,0,438,0b17e5,0003e96400
108,108,0,439,05f92c,00052a4e00
109,109,0,43a,01b4e8,0005de1200
110,110,0,43b,00da74,0006157100
111,111,0,43c,01b4e8,0006046100
112,112,0,43d,01b4e8,0005ed7300
113,113,0,43e,0962fd,00060cf000
114,114,0,43f,0e81b5,00067ff600
115,115,0,440,147ae1,0007415f00
116,116,0,441,199999,00082dbd00
117,117,0,442,162fc9,0009171100
118,118,0,443,0962fd,0009d3ea00
119,119,0,444,01b4e8,000a4dec00
120,120,0,445,05f92c,000a8b1900
121,121,0,446,06d3a0,000aa67400
122,122,0,447,0b17e5,000ac73200
123,123,0,448,170a3d,000b148800
124,124,0,449,1eb852,000badb200
125,125,0,44a,23d70a,000ca34b00
126,126,0,44b,258bf2,000df16200
127,127,0,44c,222222,000f860b00
128,128,0,44d,155555,0011414700
129,129,0,44e,10369d,0013005d00
130,130,0,44f,199999,0014ab2c00
131,131,0,450,1c28f6,001638b400
132,132,0,451,1eb852,0017b14800
133,133,0,452,24b17e,001923e600
134,134,0,453,266666,001a9cfa00
135,135,0,454,2740da,001c184100
136,136,0,455,2aaaaa,001d7bbc00
137,137,0,456,2fc963,001ea79400
138,138,0,457,24b17e,001f7e7c00
139,139,0,458,1c28f6,001ff8fa00
140,140,0,459,1dddde,002029b500
141,141,0,45a,206d3a,00203ca000
142,142,0,45b,23d70a,0020651a00
143,143,0,45c,2d3a06,0020cde500
144,144,0,45d,2eeeef,0021890400
145,145,0,45e,2aaaaa,0022874800
146,146,0,45f,29d036,0023976100
147,147,0,460,2c5f92,0024790600
148,148,0,461,258bf2,0024ef2800
149,149,0,462,1f92c6,0024d7a200
150,150,0,463,1a740d,002433e600
151,151,0,464,170a3d,00232a8100
152,152,0,465,1a740d,0021f54400
153,153,0,466,222222,0020cca400
154,154,0,467,2147ae,001fd11a00
155,155,0,468,22fc96,001f05d200
156,156,0,469,206d3a,001e4dc900
157,157,0,46a,1eb852,001d81aa00
158,158,0,46b,111111,001c737600
159,159,0,46c,0ccccd,001b09cf00
160,160,0,46d,06d3a0,00193e8900
161,161,0,46e,044444,001727e700
162,162,0,46f,01b4e8,0014e37e00
163,163,0,470,0da741,001297f400
164,164,0,471,13a06d,0010637c00
165,165,0,472,13a06d,000e5c9300
166,166,0,473,0f5c29,000c88fb00
167,167,0,474,05f92c,000ae24e00
168,168,0,475,fd70a4,0009595d00
169,169,0,476,fbbbbc,0007dd5500
170,170,0,477,f69d03,00065fb300
171,171,0,478,f69d03,0004de0d00
172,172,0,479,f851ec,00035daa00
173,173,0,47a,000000,0001efbd00
174,174,0,47b,044444,0000a3f000
175,175,0,47c,05f92c,ffff84ef00
176,176,0,47d,0369d0,fffe914c00
177,177,0,47e,fd70a4,fffdbed100
178,178,0,47f,f4e81b,fffcfc5900
179,179,0,480,f40da7,fffc3db600
180,180,0,481,f17e4b,fffb7dff00
181,181,0,482,ed3a07,fffac26300
182,182,0,483,f17e4b,fffa164c00
183,183,0,484,ff258c,fff98bfe00
184,184,0,485,0369d0,fff9328d00
185,185,0,486,0369d0,fff9112500
186,186,0,487,fae148,fff91ae200
187,187,0,488,f77778,fff939bf00
188,188,0,489,eeeeef,fff948f700
189,189,0,48a,ed3a07,fff927d600
190,190,0,48b,ed3a07,fff8bf2300
191,191,0,48c,f17e4b,fff8146a00
192,192,0,48d,f17e4b,fff742a700
193,193,0,48e,f92c60,fff6792400
194,194,0,48f,01b4e8,fff5e89800
195,195,0,490,0369d0,fff5b6a700
196,196,0,491,fa06d4,fff5e99400
197,197,0,492,f5c28f,fff66b0900
198,198,0,493,efc963,fff70b0100
199,199,0,494,ed3a07,fff7949400
200,200,0,495,ee147b,fff7dab600
201,201,0,496,ee147b,fff7c8a000
202,202,0,497,eeeeef,fff7654600
203,203,0,498,fae148,fff6d35400
204,204,0,499,01b4e8,fff6416800
205,205,0,49a,0962fd,fff5e4f000
206,206,0,49b,0369d0,fff5e1a000
207,207,0,49c,f69d03,fff6456000
208,208,0,49d,e2fc96,fff6f3f300
209,209,0,49e,ed3a07,fff7c00700
210,210,0,49f,f258bf,fff86c7200
211,211,0,4a0,f40da7,fff8cef700
212,212,0,4a1,f0a3d7,fff8ce3700
213,213,0,4a2,fa06d4,fff8796a00
214,214,0,4a3,044444,fff7fb3b00
215,215,0,4a4,051eb8,fff7895c00
216,216,0,4a5,01b4e8,fff74f1f00
217,217,0,4a6,01b4e8,fff769ad00
218,218,0,4a7,f4e81b,fff7dda200
219,219,0,4a8,ec5f93,fff89a7e00
220,220,0,4a9,e740db,fff9749200
221,221,0,4aa,ee147b,fffa3b4200
222,222,0,4ab,fae148,fffac3b500
223,223,0,4ac,0369d0,fffaf90300
224,224,0,4ad,051eb8,fffae0c200
225,225,0,4ae,088888,fffa9c2800
226,226,0,4af,06d3a0,fffa5a7300
227,227,0,4b0,01b4e8,fffa4aed00
228,228,0,4b1,fc9630,fffa8c9e00
229,229,0,4b2,e9d037,fffb1c8700
230,230,0,4b3,ed3a07,fffbe40600
231,231,0,4b4,f0a3d7,fffcb1e200
232,232,0,4b5,f851ec,fffd57c700
233,233,0,4b6,ff258c,fffdaaa400
234,234,0,4b7,01b4e8,fffd94ec00
235,235,0,4b8,01b4e8,fffd186600
236,236,0,4b9,0369d0,fffc4d5e00
237,237,0,4ba,fc9630,fffb571500
238,238,0,4bb,f4e81b,fffa5e0400
239,239,0,4bc,f0a3d7,fff9863c00
240,240,0,4bd,ed3a07,fff8ebc200
241,241,0,4be,e8f5c3,fff8984800
242,242,0,4bf,ed3a07,fff8810000
243,243,0,4c0,028f5c,fff8945400
244,244,0,4c1,088888,fff8bbb000
245,245,0,4c2,01b4e8,fff8e42600
246,246,0,4c3,028f5c,fff902c800
247,247,0,4c4,f851ec,fff911de00
248,248,0,4c5,f258bf,fff914ae00
249,249,0,4c6,f0a3d7,fff90a3700
250,250,0,4c7,f0a3d7,fff8f78400
251,251,0,4c8,f40da7,fff8e84b00
252,252,0,4c9,fae148,fff8ef8d00
253,253,0,4ca,fe4b18,fff920b600
254,254,0,4cb,fbbbbc,fff981ce00
255,255,0,4cc,01b4e8,fffa08fc00
256,256,0,4cd,01b4e8,fffa984e00
257,257,0,4ce,f92c60,fffb081000
258,258,0,4cf,f5c28f,fffb339000
259,259,0,4d0,f33333,fffb091300
260,260,0,4d1,f0a3d7,fffa942900
261,261,0,4d2,eaaaab,fff9f03f00
262,262,0,4d3,f5c28f,fff948c800
263,263,0,4d4,fd70a4,fff8c43700
264,264,0,4d5,fe4b18,fff87cc900
265,265,0,4d6,fd70a4,fff8718200
266,266,0,4d7,fe4b18,fff88e8400
267,267,0,4d8,f851ec,fff8b26400
268,268,0,4d9,f0a3d7,fff8b93e00
269,269,0,4da,ed3a07,fff887e900
270,270,0,4db,f33333,fff81e3500
271,271,0,4dc,f17e4b,fff791bb00
272,272,0,4dd,f69d03,fff70daa00
273,273,0,4de,ff258c,fff6c05b00
274,274,0,4df,044444,fff6d24400
275,275,0,4e0,f851ec,fff7483000
276,276,0,4e1,fae148,fff809a800
277,277,0,4e2,f77778,fff8dca900
278,278,0,4e3,ec5f93,fff97d8a00
279,279,0,4e4,e8f5c3,fff9ac4200
280,280,0,4e5,ee147b,fff9484e00
281,281,0,4e6,f0a3d7,fff85ce500
282,282,0,4e7,fa06d4,fff7223500
283,283,0,4e8,ff258c,fff5e93600
284,284,0,4e9,fe4b18,fff5078100
285,285,0,4ea,f92c60,fff4b4a700
286,286,0,4eb,fae148,fff4fe7e00
287,287,0,4ec,f40da7,fff5bef700
288,288,0,4ed,e81b4f,fff6a94300
289,289,0,4ee,e81b4f,fff7631a00
290,290,0,4ef,eeeeef,fff7a70200
291,291,0,4f0,ee147b,fff756f300
292,292,0,4f1,f77778,fff688c700
293,293,0,4f2,f851ec,fff573bb00
294,294,0,4f3,01b4e8,fff46df900
295,295,0,4f4,000000,fff3c0a300
296,296,0,4f5,fbbbbc,fff39e2500
297,297,0,4f6,f258bf,fff4094f00
298,298,0,4f7,eeeeef,fff4e13a00
299,299,0,4f8,ee147b,fff5e9e700
300,300,0,4f9,eaaaab,fff6dfb600
301,301,0,4fa,ed3a07,fff78ab600
302,302,0,4fb,f77778,fff7cf5e00
303,303,0,4fc,fbbbbc,fff7b15c00
304,304,0,4fd,01b4e8,fff7519900
305,305,0,4fe,051eb8,fff6df8600
306,306,0,4ff,00da74,fff68eb200
307,307,0,500,f4e81b,fff6820a00
308,308,0,501,f33333,fff6c8fd00
309,309,0,502,eeeeef,fff7580b00
310,310,0,503,eb851f,fff811c400
311,311,0,504,efc963,fff8cc3b00
312,312,0,505,fc9630,fff9663c00
313,313,0,506,01b4e8,fff9cd4700
314,314,0,507,0369d0,fffa01e100
315,315,0,508,0da741,fffa1ad700
316,316,0,509,fae148,fffa2c6000
317,317,0,50a,f69d03,fffa4e2300
318,318,0,50b,f17e4b,fffa7d9a00
319,319,0,50c,f0a3d7,fffab4a600
320,320,0,50d,ec5f93,fffadbba00
321,321,0,50e,f0a3d7,fffadecf00
322,322,0,50f,ff258c,fffab93900
323,323,0,510,0a3d71,fffa7dee00
324,324,0,511,0ccccd,fffa520800
325,325,0,512,07ae14,fffa5d9500
326,326,0,513,088888,fffac59900
327,327,0,514,fc9630,fffb938100
328,328,0,515,f5c28f,fffcb5f900
329,329,0,516,f258bf,fffdfab100
330,330,0,517,fbbbbc,ffff2e5500
331,331,0,518,fbbbbc,0000208e00
332,332,0,519,06d3a0,0000c12e00
333,333,0,51a,07ae14,0001130f00
334,334,0,51b,0a3d71,0001345f00
335,335,0,51c,06d3a0,00013fef00
336,336,0,51d,00da74,0001472400
337,337,0,51e,f77778,000142e500
338,338,0,51f,f258bf,00011b6700
339,339,0,520,ee147b,0000afe200
340,340,0,521,ee147b,ffffe84f00
341,341,0,522,f33333,fffebfe600
342,342,0,523,028f5c,fffd545100
343,343,0,524,00da74,fffbd56800
344,344,0,525,fbbbbc,fffa7b0000
345,345,0,526,f77778,fff9685800
346,346,0,527,fae148,fff8ac6400
347,347,0,528,eeeeef,fff82fb600
348,348,0,529,e740db,fff7c59700
349,349,0,52a,eb851f,fff73d9900
350,350,0,52b,ed3a07,fff67d1a00
351,351,0,52c,ee147b,fff586fe00
352,352,0,52d,f92c60,fff47d0d00
353,353,0,52e,fae148,fff390df00
354,354,0,52f,ff258c,fff2f9f800
355,355,0,530,fc9630,fff2d73100
356,356,0,531,f851ec,fff32d7500
357,357,0,532,ed3a07,fff3db5000
358,358,0,533,e81b4f,fff4a8a500
359,359,0,534,e81b4f,fff5540f00
360,360,0,535,ed3a07,fff5ace100
361,361,0,536,eb851f,fff598a500
362,362,0,537,f69d03,fff5245500
363,363,0,538,fae148,fff474b500
364,364,0,539,f92c60,fff3bea600
365,365,0,53a,f77778,fff32cb200
366,366,0,53b,f851ec,fff2d9e400
367,367,0,53c,ec5f93,fff2c4fe00
368,368,0,53d,eaaaab,fff2dd2d00
369,369,0,53e,eeeeef,fff3097300
370,370,0,53f,e81b4f,fff3348300
371,371,0,540,f0a3d7,fff3592800
372,372,0,541,fbbbbc,fff37e2000
373,373,0,542,01b4e8,fff3bbf800
374,374,0,543,000000,fff427f400
375,375,0,544,f258bf,fff4c27c00
376,376,0,545,ed3a07,fff5750500
377,377,0,546,e147ae,fff604fb00
378,378,0,547,df92c6,fff62c8200
379,379,0,548,df92c6,fff5a65500
380,380,0,549,e9d037,fff45a0000
381,381,0,54a,f0a3d7,fff2651000
382,382,0,54b,fd70a4,fff0281500
383,383,0,54c,000000,ffee25fb00
384,384,0,54d,fe4b18,ffece61d00
385,385,0,54e,f851ec,ffecc20100
386,386,0,54f,eeeeef,ffedc9a200
387,387,0,550,e81b4f,ffefba4100
388,388,0,551,e740db,fff2132100
389,389,0,552,e3d70a,fff4394000
390,390,0,553,e4b17f,fff5a56100
391,391,0,554,ee147b,fff6089800
392,392,0,555,f0a3d7,fff55a1f00
393,393,0,556,f40da7,fff3d45b00
394,394,0,557,f77778,fff1da5b00
395,395,0,558,fd70a4,ffefe5ca00
396,396,0,559,044444,ffee6f9400
397,397,0,55a,07ae14,ffede20000
398,398,0,55b,07ae14,ffee8ee300
399,399,0,55c,18bf25,fff0b78a00
400,400,0,55d,23d70a,fff4823e00
401,401,0,55e,340da7,fffa028f00
402,402,0,55f,53a06d,0001393300
403,403,0,560,6d3a06,000a228d00
404,404,0,561,75c28e,0014b95700
405,405,0,562,6eeeee,0020e01600
406,406,0,563,62fc95,002e468700
407,407,0,564,4da740,003c439a00
408,408,0,565,4369d0,0049cbcf00
409,409,0,566,377777,00557c5e00
410,410,0,567,333333,0050982700
411,411,0,568,2fc963,00469f0500
412,412,0,569,1eb852,003f67fb00
413,413,0,56a,06d3a0,003b794700
414,414,0,56b,f17e4b,0039fe3200
415,415,0,56c,e58bf3,00392bcd00
416,416,0,56d,da740e,0036cd2000
417,417,0,56e,d7e4b2,0030eba900
418,418,0,56f,d55556,00265afa00
419,419,0,570,da740e,00171e2500
420,420,0,571,e22222,000472a200
421,421,0,572,f17e4b,fff09cbc00
422,422,0,573,f92c60,ffde642800
423,423,0,574,01b4e8,ffd0809300
424,424,0,575,fbbbbc,ffc8f0e700
425,425,0,576,f5c28f,ffc88e3e00
426,426,0,577,efc963,ffcece3c00
427,427,0,578,efc963,ffd9ea8200
428,428,0,579,e8f5c3,ffe73ee900
429,429,0,57a,ed3a07,fff3efdc00
430,430,0,57b,f17e4b,fffd88c000
431,431,0,57c,f77778,00028c2d00
432,432,0,57d,00da74,0002b5b100
433,433,0,57e,fc9630,fffee9a900
434,434,0,57f,fe4b18,fff8e93c00
435,435,0,580,fe4b18,fff2c6b100
436,436,0,581,f40da7,ffee599400
437,437,0,582,eeeeef,ffecc8ba00
438,438,0,583,f258bf,ffee528500
439,439,0,584,f0a3d7,fff2560500
440,440,0,585,e2fc96,fff787bb00
441,441,0,586,f4e81b,fffc69a500
442,442,0,587,028f5c,ffffb20a00
443,443,0,588,fe4b18,0000a8eb00
444,444,0,589,044444,ffff4b0100
445,445,0,58a,06d3a0,fffc3f1c00
446,446,0,58b,fe4b18,fff89d1800
447,447,0,58c,ec5f93,fff580e000
448,448,0,58d,f0a3d7,fff3c2dc00
449,449,0,58e,f77778,fff3bede00
450,450,0,58f,f92c60,fff5508e00
451,451,0,590,fd70a4,fff7eba700
452,452,0,591,00da74,fffad70c00
453,453,0,592,028f5c,fffd690600
454,454,0,593,01b4e8,ffff2b6e00
455,455,0,594,051eb8,fffff3f200
456,456,0,595,fa06d4,ffffd5b400
457,457,0,596,f69d03,ffff164300
458,458,0,597,efc963,fffe020d00
459,459,0,598,f0a3d7,fffce04100
460,460,0,599,f4e81b,fffbda4700
461,461,0,59a,0369d0,fffb0af500
462,462,0,59b,05f92c,fffa7ed600
463,463,0,59c,00da74,fffa411800
464,464,0,59d,0369d0,fffa5ce800
465,465,0,59e,0a3d71,fffae0a200
466,466,0,59f,fae148,fffbc73e00
467,467,0,5a0,fae148,fffcfbcf00
468,468,0,5a1,f851ec,fffe4ba200
469,469,0,5a2,fae148,ffff829600
470,470,0,5a3,fe4b18,000069bc00
471,471,0,5a4,05f92c,0000e31900
472,472,0,5a5,f69d03,0000def300
473,473,0,5a6,00da74,0000736e00
474,474,0,5a7,0962fd,ffffc5dd00
475,475,0,5a8,0369d0,ffff0dbb00
476,476,0,5a9,ff258c,fffe7b6700
477,477,0,5aa,f851ec,fffe2c9d00
478,478,0,5ab,f851ec,fffe2e0200
479,479,0,5ac,00da74,fffe768700
480,480,0,5ad,fc9630,fffee74100
481,481,0,5ae,0a3d71,ffff691b00
482,482,0,5af,0da741,ffffeabb00
483,483,0,5b0,13a06d,00007c9000
484,484,0,5b1,11eb85,0001393000
485,485,0,5b2,10369d,0002460500
486,486,0,5b3,06d3a0,0003b4ed00
487,487,0,5b4,028f5c,00057c4e00
488,488,0,5b5,000000,00076b0b00
489,489,0,5b6,00da74,0009370200
490,490,0,5b7,ff258c,000a891d00
491,491,0,5b8,0ccccd,000b248700
492,492,0,5b9,0f5c29,000af16b00
493,493,0,5ba,11eb85,000a12a700
494,494,0,5bb,155555,0008d63600
495,495,0,5bc,155555,0007a97000
496,496,0,5bd,0da741,0006f49200
497,497,0,5be,0962fd,0006fe9a00
498,498,0,5bf,ff258c,0007d03a00
499,499,0,5c0,0da741,000945c700
500,500,0,5c1,155555,000b10b300
501,501,0,5c2,18bf25,000ce1b600
502,502,0,5c3,1d036a,000e78b700
503,503,0,5c4,1d036a,000fbae400
504,504,0,5c5,1d036a,0010b33500
505,505,0,5c6,206d3a,0011858500
506,506,0,5c7,1eb852,00125e2800
507,507,0,5c8,1eb852,001367d100
508,508,0,5c9,05f92c,0014a68d00
509,509,0,5ca,0e81b5,00160bce00
510,510,0,5cb,1eb852,00176b7600
511,511,0,5cc,281b4e,0018a06e00
512,512,0,5cd,2aaaaa,00198f3500
513,513,0,5ce,2c5f92,001a3c0800
514,514,0,5cf,23d70a,001ac4c800
515,515,0,5d0,266666,001b58eb00
516,516,0,5d1,22fc96,001c187e00
517,517,0,5d2,1c28f6,001d0dc200
518,518,0,5d3,1dddde,001e271b00
519,519,0,5d4,1b4e81,001f3d2500
520,520,0,5d5,1d036a,0020243f00
521,521,0,5d6,2740da,0020b86300
522,522,0,5d7,2740da,0020e65f00
523,523,0,5d8,2b851e,0020b81c00
524,524,0,5d9,29d036,0020484f00
525,525,0,5da,1b4e81,001fb87d00
526,526,0,5db,1b4e81,001f272c00
527,527,0,5dc,147ae1,001e9ab400
528,528,0,5dd,17e4b1,001e111a00
529,529,0,5de,18bf25,001d76af00
530,530,0,5df,147ae1,001cb8a000
531,531,0,5e0,206d3a,001bd39100
532,532,0,5e1,111111,001abfa900
533,533,0,5e2,162fc9,0019872a00
534,534,0,5e3,147ae1,0018253700
535,535,0,5e4,0f5c29,00169ca300
536,536,0,5e5,028f5c,0014e03200
537,537,0,5e6,028f5c,0012e7d400
538,538,0,5e7,044444,0010b1ed00
539,539,0,5e8,05f92c,000e4f9700
540,540,0,5e9,051eb8,000bdda900
541,541,0,5ea,05f92c,0009855400
542,542,0,5eb,11eb85,00077b8a00
543,543,0,5ec,0e81b5,0005eb9c00
544,544,0,5ed,0da741,0004f5c900
545,545,0,5ee,01b4e8,0004949400
546,546,0,5ef,f851ec,0004a60d00
547,547,0,5f0,f77778,0004e88f00
548,548,0,5f1,f4e81b,000509ff00
549,549,0,5f2,f4e81b,0004bd0700
550,550,0,5f3,fd70a4,0003d1b000
551,551,0,5f4,06d3a0,00024add00
552,552,0,5f5,0962fd,00005fef00
553,553,0,5f6,000000,fffe64ed00
554,554,0,5f7,fe4b18,fffcb63300
555,555,0,5f8,f17e4b,fffb8d4100
556,556,0,5f9,f40da7,fffafe0500
557,557,0,5fa,eaaaab,fffadc7600
558,558,0,5fb,f0a3d7,fffae71200
559,559,0,5fc,ed3a07,fffac87d00
560,560,0,5fd,f77778,fffa4d0f00
561,561,0,5fe,fae148,fff95fa100
562,562,0,5ff,fd70a4,fff81cd400
563,563,0,600,fe4b18,fff6be2400
564,564,0,601,01b4e8,fff591cf00
565,565,0,602,f33333,fff4d54a00
566,566,0,603,e66667,fff4a40100
567,567,0,604,ee147b,fff4f0c700
568,568,0,605,eb851f,fff5879200
569,569,0,606,e8f5c3,fff6212900
570,570,0,607,f0a3d7,fff6749c00
571,571,0,608,fe4b18,fff65c2e00
572,572,0,609,01b4e8,fff5dd2800
573,573,0,60a,01b4e8,fff5263100
574,574,0,60b,000000,fff47ee800
575,575,0,60c,f851ec,fff4319300
576,576,0,60d,f0a3d7,fff46f1200
577,577,0,60e,ed3a07,fff53c0e00
578,578,0,60f,eeeeef,fff6729e00
579,579,0,610,ee147b,fff7ca9f00
580,580,0,611,fae148,fff8faa400
581,581,0,612,028f5c,fff9c9e700
582,582,0,613,051eb8,fffa28ad00
583,583,0,614,ff258c,fffa25c300
584,584,0,615,fae148,fff9e9c200
585,585,0,616,eeeeef,fff9992600
586,586,0,617,ee147b,fff94d1c00
587,587,0,618,f0a3d7,fff9075200
588,588,0,619,e147ae,fff8afca00
589,589,0,61a,eaaaab,fff82d4d00
590,590,0,61b,fe4b18,fff771f600
591,591,0,61c,028f5c,fff68f9c00
592,592,0,61d,028f5c,fff5b07700
593,593,0,61e,01b4e8,fff50c7700
594,594,0,61f,fc9630,fff4dbea00
595,595,0,620,f40da7,fff53b5b00
596,596,0,621,f0a3d7,fff61e7600
597,597,0,622,f4e81b,fff757d600
598,598,0,623,e740db,fff89a5900
599,599,0,624,ec5f93,fff99ae700
600,600,0,625,fd70a4,fffa207e00
601,601,0,626,f77778,fffa118a00
602,602,0,627,00da74,fff9803500
603,603,0,628,028f5c,fff896b700
604,604,0,629,fe4b18,fff79d6000
605,605,0,62a,f4e81b,fff6d43800
606,606,0,62b,f0a3d7,fff669d000
607,607,0,62c,ed3a07,fff66cc200
608,608,0,62d,f4e81b,fff6d43400
609,609,0,62e,f33333,fff77bc200
610,610,0,62f,fae148,fff83eae00
611,611,0,630,fe4b18,fff8f6bd00
612,612,0,631,01b4e8,fff98f6000
613,613,0,632,ff258c,fff9fac500
614,614,0,633,01b4e8,fffa3b4600
615,615,0,634,fa06d4,fffa569200
616,616,0,635,f17e4b,fffa57b200
617,617,0,636,ec5f93,fffa43ac00
618,618,0,637,efc963,fffa1fd900
619,619,0,638,e8f5c3,fff9e3b800
620,620,0,639,f33333,fff9887500
621,621,0,63a,000000,fff907a600
622,622,0,63b,028f5c,fff86ac000
623,623,0,63c,01b4e8,fff7c6bc00
624,624,0,63d,ff258c,fff73a2800
625,625,0,63e,f40da7,fff6e1e900
626,626,0,63f,f33333,fff6d34500
627,627,0,640,f0a3d7,fff70d3d00
628,628,0,641,efc963,fff7811100
629,629,0,642,f33333,fff8127000
630,630,0,643,fd70a4,fff8a8eb00
631,631,0,644,07ae14,fff9392600
632,632,0,645,0369d0,fff9c07200
633,633,0,646,f4e81b,fffa38f800
634,634,0,647,f77778,fffa9a6700
635,635,0,648,ee147b,fffac9c800
636,636,0,649,ed3a07,fffaaba600
637,637,0,64a,eaaaab,fffa1e9000
638,638,0,64b,ec5f93,fff91b8700
639,639,0,64c,eeeeef,fff7b5f400
640,640,0,64d,01b4e8,fff62be900
641,641,0,64e,01b4e8,fff4caee00
642,642,0,64f,01b4e8,fff3e8f400
643,643,0,650,fa06d4,fff3b93d00
644,644,0,651,fd70a4,fff4503a00
645,645,0,652,eeeeef,fff5840600
646,646,0,653,e740db,fff7020d00
647,647,0,654,e81b4f,fff85a3d00
648,648,0,655,e66667,fff924d600
649,649,0,656,e81b4f,fff9195e00
650,650,0,657,fe4b18,fff82e0800
651,651,0,658,ff258c,fff6928300
652,652,0,659,044444,fff4b43a00
653,653,0,65a,028f5c,fff30f7600
654,654,0,65b,fbbbbc,fff21bf000
655,655,0,65c,e81b4f,fff2150d00
656,656,0,65d,eb851f,fff2f7fe00
657,657,0,65e,f0a3d7,fff47f7300
